City,Colors Reported,Shape Reported,State,Time
Albuquerque,,LIGHT,NM,5/1/2009 19:30
Cedarbrook,,OTHER,NJ,5/1/2009 20:00
New Oxford,,CIRCLE,PA,5/1/2009 22:13
Marysville,,TRIANGLE,WA,5/2/2009 0:15
Ames,,LIGHT,IA,5/2/2009 3:30
Leesburg,,FLASH,GA,5/2/2009 4:12
Heidenheimer,,TRIANGLE,TX,5/2/2009 13:00
Oakland,,RECTANGLE,CA,5/2/2009 18:35
Grand Rapids,,,MI,5/2/2009 22:00
Weston,,SPHERE,FL,5/2/2009 22:00
Roanoke,GREEN,,VA,5/2/2009 23:00
Rockford,,CIGAR,MI,5/3/2009 0:00
Madras,,FLASH,OR,5/3/2009 4:30
Pell City,,,AL,5/3/2009 20:51
Honolulu,GREEN,SPHERE,HI,5/3/2009 20:55
Naples,,CIRCLE,IL,5/4/2009 0:00
South St. Louis,RED ORANGE YELLOW BLUE,OVAL,MO,5/4/2009 3:33
Bridgewater,,FORMATION,MA,5/4/2009 20:30
New Richmond,,DISK,WI,5/4/2009 23:00
Cloverdale,ORANGE,OTHER,CA,5/5/2009 1:15
Indianapolis,,RECTANGLE,IN,5/5/2009 8:46
Miami,,TRIANGLE,FL,5/5/2009 10:00
Boston,,SPHERE,MA,5/5/2009 16:20
Spokane,,OTHER,WA,5/5/2009 18:00
Johnsonville,,LIGHT,SC,5/5/2009 20:50
Deltona,,LIGHT,FL,5/5/2009 21:00
Pompano Beach,,TRIANGLE,FL,5/5/2009 22:00
Butte,,,MT,5/5/2009 23:30
Lindstrom,,LIGHT,MN,5/6/2009 0:45
Lake Havasu City,ORANGE,LIGHT,AZ,5/6/2009 21:30
Federal Way,,,WA,5/6/2009 21:36
Mohawk Valley Mtns.,,LIGHT,AZ,5/6/2009 22:00
Englewood,,LIGHT,FL,5/7/2009 9:20
Avon,,DISK,CO,5/7/2009 20:00
Eagle,,FLASH,CO,5/7/2009 21:30
Santa Rosa,ORANGE,SPHERE,CA,5/8/2009 0:30
Springfield,,FIREBALL,MO,5/8/2009 9:48
Brookings,,OTHER,SD,5/8/2009 12:30
"Las Vegas, Nevada, Airspace",,TRIANGLE,NV,5/8/2009 19:30
Hartsel,,LIGHT,CO,5/8/2009 22:30
Reedville,,,VA,5/8/2009 23:00
Eagle River,,,AK,5/9/2009 2:30
Sacramento,,VARIOUS,CA,5/9/2009 4:00
Temecula,,CIRCLE,CA,5/9/2009 4:00
Sacramento,,VARIOUS,CA,5/9/2009 4:30
Reno,,OVAL,NV,5/9/2009 10:40
,,FORMATION,CA,5/9/2009 15:45
Tucson,,CIRCLE,AZ,5/9/2009 16:30
Newport News,RED,TRIANGLE,VA,5/9/2009 21:00
Bensalem,,FLASH,PA,5/9/2009 22:00
Lake Stevens,,LIGHT,WA,5/9/2009 22:30
Endicott,,LIGHT,NY,5/9/2009 23:45
Seattle,,,WA,5/10/2009 0:00
Hoboken,,CIRCLE,NJ,5/10/2009 0:15
Tobay Beach,,CIRCLE,NY,5/10/2009 16:30
St. Louis,,VARIOUS,MO,5/10/2009 19:30
North Hollywood,,LIGHT,CA,5/10/2009 20:20
Thibodaux,,LIGHT,LA,5/10/2009 21:00
Milpitas,,SPHERE,CA,5/10/2009 21:29
San Antonio,,CHEVRON,TX,5/10/2009 21:30
Quincy,,LIGHT,CA,5/10/2009 22:02
Mountain View,,FORMATION,CA,5/10/2009 22:30
Powell,,OVAL,OH,5/11/2009 0:01
Florissant,,FORMATION,MO,5/11/2009 4:30
Port St. Lucie,,CYLINDER,FL,5/11/2009 14:04
Florissant,,OTHER,MO,5/11/2009 20:11
Sacramento,,CYLINDER,CA,5/11/2009 20:30
Deltona,,LIGHT,FL,5/11/2009 22:30
New Windsor,,CHEVRON,NY,5/11/2009 23:10
Scarborough,,CIRCLE,ME,5/12/2009 0:00
Salt Lake City,,DISK,UT,5/12/2009 2:30
Morris,,LIGHT,IL,5/12/2009 3:30
Apple Valley,,TRIANGLE,CA,5/12/2009 20:36
New York City,,LIGHT,NY,5/12/2009 21:18
Colebrook,,LIGHT,NH,5/12/2009 21:35
Long Beach,RED,OVAL,MS,5/12/2009 22:45
Vero,,OTHER,FL,5/13/2009 3:00
Washington,,LIGHT,NC,5/13/2009 5:40
Decatur,,CYLINDER,IN,5/13/2009 23:00
Lemoore,,OTHER,CA,5/14/2009 2:00
Fontana,,FORMATION,CA,5/14/2009 12:00
San Francisco,,DISK,CA,5/14/2009 20:00
San Jacinto,,VARIOUS,CA,5/14/2009 21:00
Santa Barbara,,CHEVRON,CA,5/14/2009 21:00
Santa Barbara,,TRIANGLE,CA,5/14/2009 21:00
Sligo,,,PA,5/14/2009 21:45
Tulsa,,CIGAR,OK,5/14/2009 22:02
Hemet,,LIGHT,CA,5/14/2009 22:12
Stanley,,LIGHT,NC,5/14/2009 22:23
Austin,,SPHERE,TX,5/14/2009 23:15
Bhopal,,RECTANGLE,TX,5/15/2009 0:00
Huron,,LIGHT,SD,5/15/2009 0:00
Osprey,BLUE,,FL,5/15/2009 0:00
Willamina,,FORMATION,OR,5/15/2009 2:00
Wabash,,LIGHT,IN,5/15/2009 3:00
Lehigh,,LIGHT,OK,5/15/2009 4:45
Lakewood Ranch,,OTHER,FL,5/15/2009 8:15
Orangeburg,,TRIANGLE,NY,5/15/2009 15:00
Dubuque,,CIRCLE,IA,5/15/2009 17:00
Oak Shores Lake Berryessa,,LIGHT,CA,5/15/2009 20:00
Roseville,GREEN,FIREBALL,CA,5/15/2009 20:33
Loma Rica,GREEN,TEARDROP,CA,5/15/2009 20:40
Santa Barbara,GREEN,LIGHT,CA,5/15/2009 21:05
Longview,,,TX,5/15/2009 21:30
Gilbert,,LIGHT,AZ,5/15/2009 21:50
Livermore,,LIGHT,CA,5/15/2009 22:00
Shawnee,,LIGHT,OK,5/15/2009 22:00
Twisp,RED GREEN,CIRCLE,WA,5/15/2009 22:00
Watertown,RED ORANGE,CIRCLE,CT,5/15/2009 22:00
Malden,,OVAL,MO,5/15/2009 23:25
Las Cruces,,CYLINDER,NM,5/16/2009 10:15
Cascade Locks,,LIGHT,OR,5/16/2009 20:00
Greenwater,BLUE,OVAL,WA,5/16/2009 22:30
Kirkland,,VARIOUS,WA,5/16/2009 23:05
Pensacola,BLUE,SPHERE,FL,5/17/2009 0:50
Fargo,,OTHER,ND,5/17/2009 4:05
Oakland,BLUE,LIGHT,CA,5/17/2009 9:57
Jasper,,CIGAR,AL,5/17/2009 11:00
Bend,,,OR,5/17/2009 13:00
Fort Collins,,CIRCLE,CO,5/17/2009 15:30
Carlsbad,,CYLINDER,NM,5/17/2009 19:00
Las Cruces,,SPHERE,NM,5/17/2009 19:45
Las Cruces,,CONE,NM,5/17/2009 20:00
Las Cruces,,DIAMOND,NM,5/17/2009 20:31
Bass Lake,,DISK,CA,5/17/2009 21:00
Homer Glen,RED YELLOW,CIRCLE,IL,5/17/2009 21:00
Newnan,BLUE,LIGHT,GA,5/17/2009 21:39
Hampstead,,TRIANGLE,NC,5/17/2009 22:00
Rapid City,,,SD,5/17/2009 23:30
Richmond,,VARIOUS,VA,5/18/2009 4:18
Pahrump,,FLASH,NV,5/18/2009 9:00
Mesa,,DIAMOND,AZ,5/18/2009 11:45
Alhambra,,FLASH,CA,5/18/2009 12:45
New Cumberland,,LIGHT,WV,5/18/2009 14:23
Wickenburg,,SPHERE,AZ,5/18/2009 16:30
Phoenix,,LIGHT,AZ,5/18/2009 18:00
Avondale,,LIGHT,AZ,5/18/2009 18:30
Phoenix,,SPHERE,AZ,5/18/2009 19:00
Litchfield Park,,TEARDROP,AZ,5/18/2009 19:20
Surprise,,CIRCLE,AZ,5/18/2009 19:30
Lake Havasu City,,CIRCLE,AZ,5/18/2009 19:32
Golden Valley,,CONE,AZ,5/18/2009 19:45
Laughlin,,CIRCLE,NV,5/18/2009 19:50
Vassar,,,MI,5/18/2009 21:30
Harleysville,RED,TRIANGLE,PA,5/18/2009 22:00
Rapid City,,TRIANGLE,SD,5/18/2009 22:00
Berlin,,CIRCLE,NJ,5/19/2009 9:20
Holyoke,,VARIOUS,MA,5/19/2009 10:40
Bullhead City,RED,RECTANGLE,AZ,5/19/2009 20:00
Villa Rica,,SPHERE,GA,5/19/2009 22:00
Sheffield Lake,,FLASH,OH,5/19/2009 22:10
Marietta,,FORMATION,OH,5/19/2009 23:00
Greeneville,,LIGHT,TN,5/19/2009 23:12
Springfield,,CIRCLE,NE,5/19/2009 23:45
Highgate,,CIGAR,VT,5/20/2009 1:34
Sharon,,CIRCLE,PA,5/20/2009 3:00
Christmas Valley,,OVAL,OR,5/20/2009 9:25
New York City,,SPHERE,NY,5/20/2009 20:00
New York City,GREEN,SPHERE,NY,5/20/2009 20:00
Asheville,,DISK,NC,5/20/2009 20:30
New Brighton,,RECTANGLE,MN,5/20/2009 20:30
Raleigh,RED,TRIANGLE,NC,5/20/2009 21:15
Madison,,SPHERE,WI,5/20/2009 22:00
Lockport,,TRIANGLE,IL,5/20/2009 22:15
Lisbon,,OVAL,ME,5/20/2009 22:30
Allegheny State Park,,OVAL,NY,5/20/2009 23:00
Harpersfield,,TEARDROP,NY,5/20/2009 23:00
Pinkney,,LIGHT,MI,5/20/2009 23:00
El Paso,,TRIANGLE,TX,5/21/2009 0:00
Fredericksburg,,DISK,VA,5/21/2009 11:40
Lynnwood,BLUE,SPHERE,WA,5/21/2009 20:45
Bradley Beach,,CIRCLE,NJ,5/21/2009 21:00
Vernon,,LIGHT,VT,5/21/2009 22:00
Winterport,,FIREBALL,ME,5/21/2009 22:05
Louisville,,LIGHT,KY,5/21/2009 23:20
East Helena,,VARIOUS,MT,5/22/2009 4:30
Lincoln Heights,,DISK,CA,5/22/2009 15:00
Nags Head,,,NC,5/22/2009 21:30
Lake Leland,,SPHERE,WA,5/22/2009 22:00
Fort Lauderdale,,CIRCLE,FL,5/22/2009 23:00
Cincinnati,ORANGE,TRIANGLE,OH,5/23/2009 11:18
Grand Prairie,,SPHERE,TX,5/23/2009 17:15
Vancouver,,,WA,5/23/2009 17:25
Trenton,ORANGE,TRIANGLE,OH,5/23/2009 20:00
Orting,,OTHER,WA,5/23/2009 20:38
Zimmerman,ORANGE,CIRCLE,MN,5/23/2009 21:48
Shelton,,LIGHT,WA,5/23/2009 21:50
Mainville,,FIREBALL,OH,5/23/2009 21:55
Clarks Summit,,LIGHT,PA,5/23/2009 22:00
Las Cruces,,CIRCLE,NM,5/24/2009 2:15
Savannah,,OTHER,GA,5/24/2009 4:00
Amery,,,WI,5/24/2009 10:12
Roxbury,,SPHERE,MA,5/24/2009 13:45
Yakima,,DISK,WA,5/24/2009 15:00
Phoenix,,CIRCLE,AZ,5/24/2009 17:00
Katy,RED,,TX,5/24/2009 21:30
Ypsilanti,,,MI,5/24/2009 21:30
Lisbon,BLUE,OVAL,ME,5/24/2009 21:45
Olympia,,LIGHT,WA,5/24/2009 21:55
Milaca,,LIGHT,MN,5/24/2009 22:00
Pennellville,,CIRCLE,NY,5/24/2009 22:00
South Lebanon,,LIGHT,OH,5/24/2009 22:00
Byron,,LIGHT,IL,5/24/2009 22:20
Burkesville,,LIGHT,KY,5/24/2009 23:00
Sussex,,LIGHT,NJ,5/24/2009 23:00
Glendale,,FIREBALL,AZ,5/24/2009 23:35
Tempe,,,AZ,5/25/2009 0:00
Minneapolis,RED,LIGHT,MN,5/25/2009 0:45
Grand Forks,,TRIANGLE,ND,5/25/2009 1:38
Mesa,,SPHERE,AZ,5/25/2009 2:00
Wikieup,,FLASH,AZ,5/25/2009 3:30
Magnolia,,SPHERE,TX,5/25/2009 5:00
Byram,,TRIANGLE,MS,5/25/2009 9:15
Sharon,ORANGE,LIGHT,PA,5/25/2009 9:45
Morongo Valley,,DISK,CA,5/25/2009 13:30
Madison,,DISK,NJ,5/25/2009 14:00
Anchorage,,DISK,AK,5/25/2009 20:00
Goodlettsville,,CIRCLE,TN,5/25/2009 21:30
Humble,,OTHER,TX,5/25/2009 22:00
Humble,,OTHER,TX,5/25/2009 22:00
Laredo,,OTHER,TX,5/25/2009 22:00
Rapid City,,TRIANGLE,SD,5/25/2009 22:00
Fombell,,LIGHT,PA,5/25/2009 22:05
Lincoln,,OTHER,CA,5/26/2009 0:00
Graham,,TRIANGLE,WA,5/26/2009 1:00
Port Charlotte,ORANGE,LIGHT,FL,5/26/2009 1:00
Oak Island,RED,LIGHT,NC,5/26/2009 21:00
Valdosta,,,GA,5/26/2009 22:00
Venice,,VARIOUS,LA,5/26/2009 22:00
Milwaukie,,,OR,5/26/2009 23:05
Gulf breeze,,OVAL,FL,5/27/2009 0:00
Grand Junction,,CIRCLE,CO,5/27/2009 4:00
Greensboro,,OVAL,NC,5/27/2009 8:25
Myrtle Beach,,LIGHT,SC,5/27/2009 21:00
Phoenix,,LIGHT,AZ,5/27/2009 21:40
Los Padres National Forest,,LIGHT,CA,5/27/2009 22:00
Myrtle Beach,,CIRCLE,SC,5/27/2009 22:00
North Myrtle Beach,RED,CIRCLE,SC,5/27/2009 22:00
Pawleys Island,,CIRCLE,SC,5/27/2009 22:00
Surfside Beach,,,SC,5/27/2009 22:00
Surfside Beach,RED,OTHER,SC,5/27/2009 22:00
Myrtle Beach,,SPHERE,SC,5/27/2009 22:30
El Paso,BLUE,TRIANGLE,TX,5/27/2009 23:00
Farmington,,VARIOUS,NM,5/28/2009 0:00
San Leandro,,,CA,5/28/2009 3:00
El Rito,,LIGHT,NM,5/28/2009 4:00
Gilbert,,OVAL,AZ,5/28/2009 5:45
Gilbert,,CIRCLE,AZ,5/28/2009 7:10
Cottonwood Heights,,CIRCLE,UT,5/28/2009 21:15
Albuquerque,,LIGHT,NM,5/28/2009 21:30
Albuquerque,,LIGHT,NM,5/28/2009 21:30
Knoxville,,CIRCLE,TN,5/28/2009 21:45
Crossville,,LIGHT,TN,5/28/2009 21:50
Duluth,,CIRCLE,GA,5/28/2009 21:50
Bethel Park,,OTHER,PA,5/28/2009 22:00
Dallas,,,TX,5/28/2009 23:50
North Bend,,DISK,WA,5/29/2009 10:00
Washburn,,OTHER,TN,5/29/2009 15:00
Jackson,,DISK,TN,5/29/2009 19:45
Taylorsville,RED,,NC,5/29/2009 21:15
Greeneville,,LIGHT,TN,5/29/2009 22:00
Parkville,,DISK,MD,5/29/2009 23:03
Plano,,,TX,5/30/2009 0:00
Newark,,LIGHT,DE,5/30/2009 0:15
Mccormick,,,SC,5/30/2009 1:00
Greenville,,,NY,5/30/2009 2:30
Charlottesville,,SPHERE,IN,5/30/2009 13:30
Centennial,,DISK,CO,5/30/2009 16:48
Smithfield,,CHEVRON,RI,5/30/2009 17:00
Yardley,,OVAL,PA,5/30/2009 18:25
Topeka,,TEARDROP,KS,5/30/2009 18:30
Floyd,,SPHERE,VA,5/30/2009 20:00
Columbus,,OTHER,NJ,5/30/2009 20:45
Norman,RED,CIRCLE,OK,5/30/2009 21:40
Erie,,FIREBALL,PA,5/30/2009 21:55
Three Rivers,,LIGHT,TX,5/30/2009 22:00
Steger,,FORMATION,IL,5/30/2009 23:00
Olympia,,LIGHT,WA,5/31/2009 2:00
Louisville,,SPHERE,KY,5/31/2009 14:00
Lithia Springs,GREEN,SPHERE,GA,5/31/2009 15:00
Ogden,,SPHERE,UT,5/31/2009 17:00
Denver,ORANGE BLUE,DISK,CO,5/31/2009 18:00
Randleman,,LIGHT,NC,5/31/2009 19:00
Monroe,,OVAL,WA,5/31/2009 19:30
Lacassine,,SPHERE,LA,5/31/2009 20:30
Cincinnati,,SPHERE,OH,5/31/2009 21:39
Fostoria,,TRIANGLE,OH,5/31/2009 21:40
Grafton,,LIGHT,WV,5/31/2009 22:00
Bloomington,,LIGHT,IL,5/31/2009 23:00
Antioch,RED,FIREBALL,CA,6/1/2009 0:00
Pomona,,LIGHT,CA,6/1/2009 0:30
Gainesville,,LIGHT,VA,6/1/2009 1:30
Berryville,,CHEVRON,AR,6/1/2009 2:00
Villa Rica,,,GA,6/1/2009 2:00
Pennellville,,CIRCLE,NY,6/1/2009 3:00
Burbank,,LIGHT,CA,6/1/2009 5:30
Acusnet,,OVAL,MA,6/1/2009 12:00
Mesa,,OTHER,AZ,6/1/2009 18:30
Grafton,RED,,WV,6/1/2009 20:00
Farmersville,,OTHER,TX,6/1/2009 20:13
Old Saybrook,,LIGHT,CT,6/1/2009 20:40
Portales,,DISK,NM,6/1/2009 21:03
Ruckersville,,LIGHT,VA,6/1/2009 22:00
Hamilton,,LIGHT,MI,6/1/2009 23:00
San Antonio,,LIGHT,TX,6/1/2009 23:00
San Marcos,,TRIANGLE,TX,6/1/2009 23:30
Dulce,,LIGHT,NM,6/2/2009 0:40
Chatham,RED,CIRCLE,NJ,6/2/2009 1:30
Tempe,,LIGHT,AZ,6/2/2009 13:00
Canton,,OVAL,GA,6/2/2009 14:00
Leburn,RED,TRIANGLE,KY,6/2/2009 16:45
Tucson,,,AZ,6/2/2009 17:30
New York City,,RECTANGLE,NY,6/2/2009 19:30
Shrewsbury,,LIGHT,MA,6/2/2009 21:00
Austin,,OVAL,TX,6/2/2009 22:30
Texarkana,,TRIANGLE,TX,6/2/2009 22:31
Jefferson,BLUE,TRIANGLE,TN,6/2/2009 23:00
Williston,,OVAL,FL,6/2/2009 23:30
Morristown,,LIGHT,TN,6/3/2009 0:00
Alta Loma,,,CA,6/3/2009 3:00
La Verne,,RECTANGLE,CA,6/3/2009 9:22
Bagdad,YELLOW,LIGHT,AZ,6/3/2009 11:00
Tucson,,OTHER,AZ,6/3/2009 17:30
Bowie,RED,DISK,MD,6/3/2009 21:20
Lacassine,,CIRCLE,LA,6/3/2009 22:30
Hayden,,FORMATION,ID,6/3/2009 23:25
Hayden,,OTHER,ID,6/3/2009 23:25
San Antonio,,CIGAR,TX,6/4/2009 10:12
Lacassine,,CIRCLE,LA,6/4/2009 21:30
Visalia,,FORMATION,CA,6/4/2009 21:50
Hartford,,TRIANGLE,CT,6/4/2009 22:00
Chattanooga,BLUE,LIGHT,TN,6/4/2009 22:30
Toledo,,CONE,OH,6/4/2009 22:30
Santa Ana,,,CA,6/5/2009 0:00
Henderson,,TRIANGLE,NV,6/5/2009 3:00
Demarest,,TRIANGLE,NJ,6/5/2009 9:20
Victoria,,LIGHT,TX,6/5/2009 14:10
Los Angeles,,DISK,CA,6/5/2009 15:00
Westlake,,SPHERE,LA,6/5/2009 21:00
Advance,,SPHERE,NC,6/5/2009 21:16
Elk Grove,,OTHER,CA,6/5/2009 22:00
St. George,,SPHERE,WV,6/5/2009 23:00
Winlock,,LIGHT,WA,6/5/2009 23:50
Hollister,,CIRCLE,CA,6/6/2009 0:01
Douglass,,FIREBALL,KS,6/6/2009 3:00
Chicago Ridge,ORANGE,FIREBALL,IL,6/6/2009 9:15
Massapequa,,CYLINDER,NY,6/6/2009 17:00
Long Beach,,TRIANGLE,CA,6/6/2009 20:36
Fort Myers Beach,RED ORANGE,LIGHT,FL,6/6/2009 21:30
Boardman,ORANGE,,OH,6/6/2009 22:40
Valley  Cottage,,CIRCLE,NY,6/6/2009 23:00
Van Nuys,,CIRCLE,CA,6/6/2009 23:00
Cheyenne,,LIGHT,WY,6/7/2009 0:30
Brooksville,,FIREBALL,FL,6/7/2009 2:00
New York City,,FIREBALL,NY,6/7/2009 2:30
Lacey Township,,SPHERE,NJ,6/7/2009 11:00
Las Vegas,,OVAL,NV,6/7/2009 16:00
Las Vegas,,SPHERE,NV,6/7/2009 19:50
Garland,,TRIANGLE,TX,6/7/2009 20:20
Independence,RED,LIGHT,KY,6/7/2009 21:30
Virginia Beach,,LIGHT,VA,6/7/2009 23:30
Providence,,TEARDROP,RI,6/8/2009 3:00
West Bend,,LIGHT,WI,6/8/2009 10:00
Wayne,,OTHER,NJ,6/8/2009 12:00
Pineville,,LIGHT,LA,6/8/2009 21:30
Manteca,,OTHER,CA,6/8/2009 21:45
Van Buren,GREEN,FLASH,AR,6/8/2009 22:00
Los Angeles,,CIRCLE,CA,6/8/2009 22:30
La Mirada,,LIGHT,CA,6/8/2009 22:43
McKees Rocks,,OTHER,PA,6/8/2009 23:45
McKinney,,OVAL,TX,6/9/2009 0:30
Auburn,,FORMATION,WA,6/9/2009 12:05
Alexandria,ORANGE,,LA,6/9/2009 20:00
Pittsburgh,,LIGHT,PA,6/9/2009 20:40
Parker,,,AZ,6/9/2009 21:00
Stilwell,,VARIOUS,KS,6/9/2009 21:30
Fallbrook,RED,OTHER,CA,6/9/2009 22:00
North Carolina,,OTHER,NC,6/9/2009 22:00
Perryopolis,,OTHER,PA,6/9/2009 22:20
Smock,BLUE,FORMATION,PA,6/9/2009 22:20
Huntington,,FIREBALL,WV,6/9/2009 23:00
Bothell,,LIGHT,WA,6/9/2009 23:59
Paradise Valley,,CIRCLE,AZ,6/10/2009 1:10
Soquel,,TRIANGLE,CA,6/10/2009 11:03
Waltonville,,CIRCLE,IL,6/10/2009 14:30
Mountlake Terrace,,LIGHT,WA,6/10/2009 16:00
Shoreline,,LIGHT,WA,6/10/2009 17:55
Flagstaff,,TRIANGLE,AZ,6/10/2009 19:05
Lakewood,,LIGHT,CA,6/10/2009 19:30
Lacassine,,SPHERE,LA,6/10/2009 20:30
Roswell,,SPHERE,NM,6/10/2009 21:10
Penokee,,CIRCLE,KS,6/10/2009 21:50
Fort Chiswell,,TRIANGLE,VA,6/10/2009 23:20
Hayden,RED,TRIANGLE,ID,6/11/2009 0:30
Phoenix,,SPHERE,AZ,6/11/2009 19:30
Tempe,,TEARDROP,AZ,6/11/2009 19:30
Mesa,,CONE,AZ,6/11/2009 19:40
Tempe,,SPHERE,AZ,6/11/2009 20:00
Seattle,,OVAL,WA,6/11/2009 20:13
Punta Gorda,RED,OVAL,FL,6/11/2009 21:00
Alexandria,ORANGE,FLASH,LA,6/11/2009 21:30
Warrenville,RED,,IL,6/11/2009 21:45
Wellington,,,WA,6/11/2009 22:58
Hayden,RED,TRIANGLE,ID,6/12/2009 0:47
Palm Coast,,LIGHT,FL,6/12/2009 2:00
Columbia,,DISK,MO,6/12/2009 4:30
Phoenix,,OTHER,AZ,6/12/2009 7:44
North Myrtle Beach,,DISK,SC,6/12/2009 10:00
Alto,,OTHER,GA,6/12/2009 15:30
Westbury,BLUE,LIGHT,NY,6/12/2009 16:00
Butler,,,MO,6/12/2009 20:30
Lexington,,LIGHT,SC,6/12/2009 21:00
West Hollywood,,LIGHT,CA,6/12/2009 21:00
Daytona Beach,,LIGHT,FL,6/12/2009 21:33
Tulsa,,,OK,6/12/2009 22:50
Fort Collins,GREEN BLUE,LIGHT,CO,6/12/2009 23:00
Cooperstown,,LIGHT,NY,6/12/2009 23:30
Iselin,,LIGHT,NJ,6/13/2009 0:40
Columbus,,FORMATION,OH,6/13/2009 6:30
East Bethel,,SPHERE,ME,6/13/2009 16:00
Franklin,,LIGHT,KY,6/13/2009 19:00
Doswell,,CIRCLE,VA,6/13/2009 19:30
Waterloo,,OTHER,NE,6/13/2009 20:15
Indian Rocks beach,,DISK,FL,6/13/2009 21:00
Indian Rocks beach,,DISK,FL,6/13/2009 21:00
Springfield,RED ORANGE,LIGHT,OR,6/13/2009 21:00
Marengo,,FIREBALL,IL,6/13/2009 21:30
Springfield,,FIREBALL,IL,6/13/2009 23:30
Sulphur,,LIGHT,LA,6/13/2009 23:30
Ottawa,,EGG,IL,6/14/2009 0:00
Sheridan,,TRIANGLE,IN,6/14/2009 0:00
Monticello,,VARIOUS,KY,6/14/2009 0:30
Elko,,LIGHT,NV,6/14/2009 1:00
Sugarcreek Township,ORANGE,LIGHT,OH,6/14/2009 1:00
Surprise,,CIRCLE,AZ,6/14/2009 2:00
Miami,,OTHER,FL,6/14/2009 6:45
Las Vegas,,OTHER,NV,6/14/2009 9:15
Oakland,,LIGHT,CA,6/14/2009 17:30
Latrobe,,SPHERE,PA,6/14/2009 20:15
San Francisco,,OVAL,CA,6/14/2009 21:00
Kensington,,LIGHT,CT,6/14/2009 21:32
Meadville,,,PA,6/14/2009 22:00
Livingston,,LIGHT,MT,6/14/2009 22:10
Gainesville,,LIGHT,VA,6/14/2009 23:00
Woodbury,,CIRCLE,MN,6/14/2009 23:35
Clark,,OTHER,WA,6/15/2009 15:00
Emeryville,,CIGAR,CA,6/15/2009 22:00
Gravette,,OTHER,AR,6/15/2009 22:00
Swannanoa,BLUE,LIGHT,NC,6/15/2009 22:00
Escondido,GREEN,TEARDROP,CA,6/15/2009 23:15
Barstow,YELLOW,OVAL,CA,6/16/2009 1:15
Bellingham,,LIGHT,WA,6/16/2009 2:00
Centennial,,CHEVRON,CO,6/16/2009 10:55
Modesto,,FLASH,CA,6/16/2009 12:00
Huntington,BLUE,CIRCLE,NY,6/16/2009 17:00
Pensacola,,VARIOUS,FL,6/16/2009 21:15
Martinez,RED,LIGHT,CA,6/16/2009 22:30
S. Charleston,,TEARDROP,OH,6/17/2009 18:50
Salem,,CHEVRON,OR,6/17/2009 22:00
West Union,ORANGE,CIRCLE,OH,6/17/2009 22:00
South Dennis,,OTHER,MA,6/17/2009 22:55
Chicago,,OTHER,IL,6/17/2009 23:00
North Myrtle Beach,,LIGHT,SC,6/17/2009 23:00
North Myrtle Beach,,LIGHT,SC,6/17/2009 23:15
Van Nuys,,CIRCLE,CA,6/18/2009 1:00
Medford,,FLASH,OR,6/18/2009 12:30
Arlington,,LIGHT,IA,6/18/2009 18:30
Spokane,RED,SPHERE,WA,6/18/2009 21:20
Cornwall-on-Hudson,RED YELLOW,,NY,6/18/2009 21:40
Troy,,DIAMOND,MT,6/18/2009 21:42
Houston,,TRIANGLE,TX,6/18/2009 22:00
LaVale,,VARIOUS,MD,6/18/2009 22:24
Custar,RED YELLOW,CIRCLE,OH,6/19/2009 1:00
Azle,GREEN,FIREBALL,TX,6/19/2009 2:25
Bermuda Dunes,,FIREBALL,CA,6/19/2009 3:45
New York City,,CIGAR,NY,6/19/2009 8:44
Saratoga,,OTHER,NY,6/19/2009 8:45
Salt Lake City,,OTHER,UT,6/19/2009 9:15
Hutchinson,RED,LIGHT,KS,6/19/2009 11:00
Sand Springs,,CIGAR,OK,6/19/2009 15:00
Whittier,,LIGHT,CA,6/19/2009 21:35
Omaha,,VARIOUS,NE,6/19/2009 21:45
Bridgeport,,,CT,6/19/2009 22:30
New Smyrna Beach,,,FL,6/19/2009 22:30
Dallas,RED GREEN,DISK,TX,6/19/2009 23:45
Penn Valley,,FLASH,CA,6/20/2009 0:00
Bakersfield,,OTHER,CA,6/20/2009 5:00
Galesburg,,FORMATION,IL,6/20/2009 5:24
Workey,,OTHER,ID,6/20/2009 10:00
Canton,,CIRCLE,GA,6/20/2009 11:16
Glen Mills,,DISK,PA,6/20/2009 16:00
Luminary,,CROSS,TN,6/20/2009 17:00
Gilroy,,SPHERE,CA,6/20/2009 19:00
Roseville,,RECTANGLE,MI,6/20/2009 19:00
Sioux City,,TRIANGLE,IA,6/20/2009 20:30
Encino,,LIGHT,CA,6/20/2009 20:45
Encino,BLUE,LIGHT,CA,6/20/2009 21:00
Boulder,,LIGHT,CO,6/20/2009 21:17
Detroit,,,MI,6/20/2009 23:00
Arnold,,DISK,MO,6/20/2009 23:30
Bayview,,FIREBALL,WA,6/20/2009 23:30
Masontown,,LIGHT,WV,6/21/2009 0:00
Franklin,,LIGHT,KY,6/21/2009 0:30
Deptford,GREEN,SPHERE,NJ,6/21/2009 1:38
Greenwood,,CYLINDER,IN,6/21/2009 1:50
Copperas Cove,,OVAL,TX,6/21/2009 10:30
Dana Point,ORANGE,SPHERE,CA,6/21/2009 10:30
Santa Clara,,SPHERE,CA,6/21/2009 12:00
Glendale,,,AZ,6/21/2009 15:00
Garden Grove,,LIGHT,CA,6/21/2009 21:30
Brook Park,,LIGHT,OH,6/21/2009 22:30
